rate,num_ratings,avg_cost,online_order,table_booking,is_quick_bites,is_casual_dining,is_cafe,is_delivery,is_dessert_parlor,is_bakery,is_beverage_shop,is_bar,is_food_court,is_fine_dining,is_lounge,is_sweet_shop,is_pub,area_avg_rating,area_avg_cost,competition_density,price_position,is_fast_food,is_beverages,is_biryani,is_mughlai,is_chinese,is_bbq,is_continental,is_north_indian,is_italian,is_arabian,is_sandwich,is_rolls,is_burger,is_kebab,is_asian,is_european,is_pizza,is_salad,is_street_food,is_thai,is_south_indian,is_kerala,is_seafood,is_american,is_steak,is_momos,is_mediterranean,is_finger_food,is_ice_cream,is_mithai,is_andhra,is_desserts,is_healthy_food,is_hyderabadi,is_bengali,is_mangalorean,is_juices,is_mexican,is_indian,encoded_area
3.3,6,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,227,0.6711790216025615,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.430072463768116
3.0,19,750,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,62,1.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.512260536398468
3.2,9,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.510236220472441,494.4881889763779,2,0.4044585987261146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.510236220472441
3.5,21,350,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316,0.7201423267326732,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
3.2,4,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4486486486486485,407.2972972972973,87,0.7365627073656271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4486486486486485
3.0,10,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163,0.3468208092485549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751
3.6,25,500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,16,1.1330049261083743,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.3260869565217392
3.2,4,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,91,0.216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468
3.5,46,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,100,0.8670520231213873,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.629601990049751
2.5,544,400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,62,0.576,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.512260536398468
2.7,97,400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,41,1.0124186871673566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2523364485981308
3.7,42,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,130,0.4493827160493827,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5692307692307694
2.8,40,600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168,1.234529702970297,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
3.3,5,800,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.5688022284122565,388.5487465181059,3,2.058943715991942,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5688022284122565
3.6,22,350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,7,0.8521739130434782,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5174603174603174
2.8,40,900,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.0421836228288,102,1.7611070648215583,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3635235732009927
3.6,93,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,116,0.5805731298846296,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4076923076923076
3.4,58,900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,61,1.741719389653889,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.4076923076923076
0.0,40,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110,0.2531046717918391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2523364485981308
4.0,68,250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,181,0.4745324313569439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4454926624737947
3.5,13,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163,0.5202312138728324,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.629601990049751
4.0,65,350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,104,0.7674460922573014,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3763485477178423
3.5,888,650,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168,1.3374071782178218,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
3.0,66,700,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168,1.4402846534653464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5839598997493733
3.3,5,600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,31,1.342358043205123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.430072463768116
3.5,11,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,104,0.4385406241470294,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3763485477178423
3.2,127,400,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,118,0.7369979074159139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4759002770083103
3.4,212,800,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168,1.646039603960396,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
3.6,15,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,88,0.4565217391304348,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4773809523809525
3.3,11,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316,0.6172648514851485,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
3.1,249,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,181,0.5694389176283328,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4454926624737947
2.7,35,150,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,181,0.2847194588141664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4454926624737947
3.8,120,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168,1.234529702970297,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
3.9,131,250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163,0.4335260115606936,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.629601990049751
2.8,40,250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316,0.5143873762376238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
3.1,16,1100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,131,1.3171952824589022,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6842672413793105
3.2,574,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,106,0.8987654320987654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5692307692307694
3.7,134,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4453703703703704,470.8333333333333,52,0.4247787610619469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4453703703703704
3.5,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.332967032967033,581.8681318681319,20,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.332967032967033
3.8,164,650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105,1.3596252315067,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.49375
3.1,61,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,4,0.432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.512260536398468
3.2,12,500,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,168,1.0287747524752475,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
3.3,4,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,54,0.6172648514851485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
3.4,5,400,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4759002770083103,542.7423822714682,101,0.7369979074159139,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.4759002770083103
4.6,1502,1400,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105,2.9284235755528925,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.49375
3.8,209,450,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,163,0.7803468208092486,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629601990049751
2.8,40,150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,24,0.2847194588141664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947
3.9,49,200,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.629601990049751,576.6666666666666,18,0.3468208092485549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.629601990049751
2.8,40,400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,34,0.5991769547325102,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5692307692307694
2.9,42,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,88,0.6847826086956522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4773809523809525
3.8,405,350,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,130,0.5242798353909465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5692307692307694
3.6,33,500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,116,0.9676218831410494,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4076923076923076
3.1,10,300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3635235732009927,511.0421836228288,7,0.5870356882738529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927
3.3,5,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110,0.7593140153755175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2523364485981308
3.7,88,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5688022284122565,388.5487465181059,191,0.7721038934969782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5688022284122565
3.3,55,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110,0.3796570076877587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2523364485981308
3.3,4,400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,11,0.823019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733
3.9,178,450,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,122,1.0067685324038422,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.430072463768116
3.7,27,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316,0.5143873762376238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5839598997493733
2.8,40,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,9,0.239490051356164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6842672413793105
3.3,10,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2523364485981308,395.0934579439252,110,0.7593140153755175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2523364485981308
3.7,59,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4773809523809525,438.0952380952381,88,0.6847826086956522,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.4773809523809525
3.7,21,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4454926624737947,526.8343815513626,7,0.3796259450855551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4454926624737947
3.5,30,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,30,0.4532019704433497,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3260869565217392
2.9,128,600,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153,480.0,20,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4953846153846153
2.9,25,450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,91,0.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.512260536398468
3.2,10,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,3,0.6798029556650247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3260869565217392
3.3,4,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.0421836228288,188,0.7827142510318038,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3635235732009927
2.8,40,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3635235732009927,511.0421836228288,188,0.3913571255159019,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3635235732009927
3.4,6,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,54,0.411509900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.5839598997493733
3.6,4,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3260869565217392,441.30434782608694,2,0.4532019704433497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.3260869565217392
3.6,14,400,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733,486.01503759398497,316,0.823019801980198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5839598997493733
3.5,40,800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4454926624737947,526.8343815513626,122,1.5185037803422206,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4454926624737947
3.4,9,250,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,11,0.6086956521739131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5174603174603174
3.5,16,400,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3763485477178423,456.05809128630705,21,0.8770812482940588,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3763485477178423
4.0,377,1300,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.49375,478.0729166666667,3,2.7192504630134,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.49375
2.8,40,150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5160493827160497,561.6666666666666,54,0.2670623145400593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5160493827160497
3.7,61,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4076923076923076,516.7307692307693,10,0.5805731298846296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4076923076923076
3.6,13,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.430072463768116,446.97463768115944,20,0.4474526810683743,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116
2.8,76,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,7,0.7304347826086957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5174603174603174
3.4,9,800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5692307692307694,667.5824175824176,106,1.1983539094650204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5692307692307694
3.2,9,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,161,0.4183462250789846,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.49375
2.8,40,250,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,227,0.5593158513354679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116
2.8,40,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5174603174603174,410.7142857142857,11,0.6086956521739131,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5174603174603174
4.2,783,1400,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.49375,478.0729166666667,105,2.9284235755528925,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.49375
4.0,867,400,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.6842672413793105,835.1077586206897,117,0.478980102712328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6842672413793105
0.0,40,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.356338028169014,380.28169014084506,33,1.0518518518518518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.356338028169014
3.3,6,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.512260536398468,694.4444444444445,2,0.648,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.512260536398468
2.9,59,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.430072463768116,446.97463768115944,122,1.1186317026709358,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.430072463768116
